172,7070
172,5802
172,60069
172,3011
172,3253
172,2185
172,64497
172,724
173,1376
173,8632
173,36517
173,26133
173,72489
173,4459
173,109241
173,3235
173,40870
173,2243
174,170813
174,3428
174,2166
174,106889
174,921
174,6341
174,383
174,85774
174,26732
174,5901
175,48593
175,3020
175,3704
175,112006
175,117444
175,342
175,7179
175,4823
175,71282
175,27837
176,115231
176,5444
176,330
176,83969
176,8981
176,96610
176,722
176,4710
176,184257
176,27879
177,3429
177,2003
177,188
177,3061
177,1929
177,1860
177,6067
177,30793
177,105246
177,61248
178,5818
178,446
178,7228
178,6678
178,4880
178,62437
178,58105
178,7101
178,5965
178,7084
179,6706
179,3192
179,174
179,8454
179,56908
179,3643
179,3032
179,8463
179,105355
179,185473
180,83349
180,1242
180,58154
180,256
180,3004
180,3794
180,5618
180,2359
180,78499
180,135885
181,27834
181,183317
181,3766
181,98491
181,123
181,90866
181,92094
181,4294
181,3566
181,1284
182,128520
182,96
182,1006
182,3910
182,4535
182,7615
182,8610
182,3658
182,2316
182,179953
183,61240
183,851
183,1077
183,1289
183,166024
183,2575
183,142550
183,3742
183,4804
183,1654
184,422
184,4615
184,7340
184,1241
184,60303
184,55451
184,26095
184,4893
184,95558
184,43460
185,2522
185,2746
185,4454
185,5349
185,3030
185,26614
185,95182
185,8951
185,4453
185,27905
186,67168
186,7344
186,2500
186,126548
186,4344
186,26386
186,26729
186,2973
186,2132
186,165101
187,4886
187,92535
187,58975
187,7615
187,100306
187,243
187,68554
187,69069
187,1573
187,6059
188,313
188,1644
188,7093
188,5308
188,3168
188,66783
188,2770
188,103606
188,40870
188,5678
189,1571
189,897
189,13
189,328
189,142056
189,126577
189,6579
189,4268
189,647
189,45431
190,808
190,436
190,143525
190,56003
190,2457
190,1785
190,3947
190,8484
190,761
190,105844
191,110591
191,162414
191,5434
191,112138
191,84637
191,4989
191,79798
191,5088
191,25797
191,3135
192,165947
192,7714
192,51080
192,6565
192,5212
192,68848
192,126
192,8938
192,1785
192,75805
193,52319
193,79428
193,41712
193,8501
193,123947
193,169912
193,1646
193,3822
193,87192
193,2797
194,2851
194,1489
194,450
194,176
194,6780
194,2035
194,7177
194,3334
194,4406
194,88932
195,107951
195,25834
195,51024
195,91233
195,113348
195,55067
195,44974
195,1771
195,6003
195,5612
196,5387
196,139994
196,8327
196,1
196,3773
196,849
196,6985
196,7071
196,4981
196,3388
197,91660
197,2066
197,1658
197,1921
197,99437
197,74510
197,34338
197,6373
197,58783
197,51662
198,7216
198,82152
198,147372
198,32898
198,348
198,2009
198,2693
198,224
198,183199
198,142488
199,4439
199,1320
199,184641
199,188301
199,468
199,80917
199,3736
199,7147
199,2741
199,34334
200,7255
200,134775
200,338
200,185029
200,39449
200,107723
200,2772
200,616
200,154
200,2874
201,86815
201,6644
201,6724
201,5373
201,52952
201,803
201,4215
201,722
201,77800
201,1629
202,57637
202,48142
202,146682
202,2010
202,5828
202,2133
202,109282
202,48883
202,7701
202,2354
203,3098
203,1962
203,26578
203,521
203,7067
203,7016
203,3283
203,3190
203,2099
203,7936
204,3537
204,48598
204,168
204,300
204,4117
204,6183
204,2840
204,70994
204,95780
204,1805
205,3467
205,86237
205,72011
205,1013
205,1423
205,5239
205,33646
205,6962
205,56339
205,2433
206,82167
206,3409
206,83349
206,2181
206,182731
206,5108
206,138632
206,59915
206,1695
206,71899
207,71129
207,1480
207,4864
207,3534
207,2706
207,80083
207,178827
207,2050
207,6962
207,3529
208,69757
208,532
208,1395
208,56251
208,2050
208,158721
208,6298
208,8534
208,184721
208,6686
209,103772
209,2445
209,5500
209,3015
209,2941
209,3196
209,2081
209,26680
209,3758
209,568
210,8915
210,2837
210,138204
210,1064
210,4066
210,4306
210,2546
210,140162
210,5433
210,1734
211,61394
211,55872
211,4593
211,189381
211,47404
211,2140
211,60289
211,85414
211,90469
211,54256
212,8366
212,938
212,185
212,78316
212,193585
212,3940
212,2782
212,8482
212,2970
212,6058
213,2363
213,187593
213,164226
213,2412
213,5900
213,49278
213,1332
213,96281
213,4878
213,8644
214,65225
214,106782
214,8916
214,3521
214,73515
214,4105
214,134004
214,126548
214,31420
214,2793
215,49278
215,2202
215,3658
215,1193
215,190
215,135518
215,106144
215,174909
215,5568
215,2475
216,183
216,25826
216,104218
216,1213
216,7154
216,352
216,4969
216,7477
216,56908
216,6386
217,7831
217,3591
217,4489
217,1928
217,6800
217,1885
217,26965
217,141890
217,5707
217,83374
218,158872
218,8966
218,2941
218,106594
218,69
218,6242
218,42738
218,5294
218,116718
218,7932
219,7624
219,111113
219,2384
219,415
219,3412
219,3307
219,45062
219,4958
219,179953
219,16
220,2376
220,10
220,3930
220,577
220,5503
220,52950
220,2791
220,3003
220,30898
220,114184
221,95858
221,121007
221,1156
221,120761
221,8860
221,1388
221,91978
221,7176
221,3360
221,80864
222,1089
222,3545
222,170993
222,7236
222,33779
222,7458
222,51935
222,53355
222,2303
222,66934
223,6410
223,4217
223,6578
223,4113
223,83803
223,73741
223,1236
223,4921
223,1003
223,53972
224,1502
224,479
224,95583
224,7116
224,193585
224,522
224,2722
224,5507
224,6851
224,40629
225,7564
225,1597
225,8275
225,1003
225,109941
225,138036
225,136864
225,1238
225,141408
225,2279
226,1050
226,1690
226,1089
226,111362
226,3821
226,44020
226,5888
226,136503
226,7236
226,55553
227,112818
227,113862
227,146656
227,298
227,7348
227,178827
227,26524
227,2088
227,47518
227,53
228,70301
228,159976
228,134859
228,5339
228,34334
228,2741
228,59143
228,113278
228,42946
228,8581
229,127172
229,1375
229,70641
229,6252
229,107565
229,4975
229,3726
229,1006
229,7458
229,100306
230,1904
230,1573
230,7756
230,7258
230,179819
230,4697
230,3129
230,162344
230,47491
230,43871
231,66310
231,3265
231,2883
231,2575
231,34532
231,527
231,5170
231,159441
231,55687
231,37731
232,6440
232,458
232,5884
232,2053
232,70336
232,1598
232,412
232,128975
232,79132
232,7382
233,1902
233,3295
233,5995
233,7013
233,122920
233,385
233,172887
233,111113
233,2531
233,7802
234,7118
234,3969
234,99112
234,67888
234,162414
234,4337
234,725
234,3938
234,1125
234,6650
235,85881
235,405
235,5477
235,43396
235,446
235,5582
235,7932
235,2456
235,118700
235,117533
236,93723
236,6777
236,2491
236,3693
236,2007
236,26523
236,121253
236,111844
236,5965
236,104272
237,88163
237,798
237,54771
237,132
237,31260
237,71156
237,4467
237,6534
237,1084
237,4064
238,2107
238,3267
238,135436
238,8369
238,61160
238,8019
238,1487
238,130840
238,3655
238,89047
239,60894
239,8685
239,1254
239,170705
239,3986
239,3103
239,31297
239,362
239,3858
239,665
240,5772
240,1860
240,1656
240,97701
240,3324
240,6322
240,1972
240,106594
240,168026
240,140561
241,138210
241,5410
241,5710
241,8611
241,5372
241,457
241,109941
241,5483
241,4256
241,64839
242,105540
242,8670
242,911
242,3163
242,2841
242,1479
242,94777
242,65188
242,3081
242,109241
243,6163
243,5237
243,54736
243,7061
243,111551
243,1228
243,64
243,4971
243,59549
243,156371
244,3054
244,3083
244,86815
244,919
244,8581
244,408
244,142422
244,203
244,947
244,122882
245,3704
245,6020
245,97225
245,27664
245,1739
245,115828
245,27683
245,8588
245,76093
245,3865
246,1707
246,5984
246,3735
246,4021
246,175199
246,4517
246,577
246,1016
246,7022
246,4743
247,40478
247,227
247,109673
247,2788
247,6654
247,5265
247,46855
247,160527
247,1860
247,304
248,3991
248,2360
248,98230
248,90890
248,2320
248,3341
248,1304
248,3548
248,2087
248,167380
249,86059
249,178323
249,3616
249,27246
249,5602
249,152065
249,27912
249,921
249,100527
249,8147
250,3535
250,7017
250,3566
250,84189
250,1670
250,57640
250,113862
250,3029
250,2363
250,63179
251,710
251,5212
251,2585
251,71033
251,95875
251,68954
251,6466
251,1923
251,2936
251,3679
252,139644
252,74685
252,832
252,1845
252,102720
252,27873
252,94833
252,7158
252,996
252,7340
253,6344
253,64197
253,65651
253,49130
253,1130
253,105325
253,6449
253,1459
253,612
253,94953
254,311
254,51939
254,70641
254,76077
254,167634
254,7299
254,6884
254,1301
254,661
254,3035
255,5802
255,788
255,27685
255,4954
255,5668
255,171891
255,102066
255,4040
255,90522
255,179813
256,3889
256,5873
256,166
256,7883
256,194
256,7190
256,5878
256,27873
256,111384
256,2159
257,132660
257,2374
257,118880
257,6464
257,48412
257,479
257,35836
257,148424
257,5498
257,6699
258,8366
258,134524
258,5479
258,953
258,3704
258,5387
258,2058
258,4736
258,6643
258,368
259,70286
259,7346
259,3030
259,70641
259,76077
259,4816
259,112175
259,4027
259,150401
259,73268
260,160271
260,691
260,78
260,5945
260,3038
260,454
260,102760
260,132
260,5959
260,59103
261,3943
261,99130
261,6957
261,4178
261,95182
261,3055
261,134170
261,44665
261,251
261,1944
262,80858
262,30850
262,142056
262,7261
262,276
262,4300
262,2732
262,3429
262,4973
262,1320
263,94070
263,31952
263,100527
263,2114
263,160954
263,913
263,20
263,76743
263,5524
263,88954
264,84553
264,55830
264,3142
264,414
264,175475
264,215
264,7926
264,518
264,27708
264,938
265,1367
265,25996
265,6954
265,2083
265,851
265,4167
265,6195
265,6184
265,515
265,3082
266,86628
266,5378
266,4449
266,3616
266,72921
266,7085
266,32770
266,52767
266,49735
266,2664
267,4978
267,168712
267,6862
267,43396
267,43836
267,85881
267,3789
267,54732
267,6291
267,5299
268,990
268,161127
268,68486
268,102338
268,8578
268,8370
268,2806
268,1848
268,5963
268,1468
269,1125
269,828
269,4959
269,4796
269,108729
269,46855
269,3198
269,3262
269,168144
269,913
270,74683
270,4874
270,74754
270,70206
270,1121
270,517
270,2919
270,1341
270,72641
270,2451
271,3559
271,86
271,671
271,4333
271,61394
271,6534
271,5372
271,8695
271,58492
271,1292
272,6708
272,68945
272,31973
272,4392
272,3247
272,2207
272,26409
272,4052
272,25
272,3681
273,103624
273,116529
273,293
273,1215
273,5925
273,7236
273,472
273,158035
273,81257
273,164881
274,3951
274,27838
274,5357
274,111443
274,312
274,4661
274,6319
274,85788
274,33830
274,2572
275,44864
275,4883
275,3519
275,8910
275,74370
275,3476
275,90471
275,1533
275,5532
275,2408
276,32
276,2177
276,71264
276,65126
276,26729
276,145491
276,345
276,42015
276,48780
276,99853
277,5055
277,6950
277,534
277,54372
277,112
277,157
277,4487
277,8542
277,53921
277,4020
278,7925
278,90630
278,51925
278,1230
278,2080
278,5382
278,6063
278,3450
278,8796
278,4496
279,4386
279,1465
279,5246
279,73042
279,4789
279,6006
279,6836
279,2632
279,7932
279,170697
280,8591
280,7103
280,31297
280,2929
280,2412
280,42002
280,115664
280,7802
280,5508
280,31660
281,6254
281,3550
281,59667
281,2210
281,126921
281,5528
281,5809
281,4602
281,71341
281,170
282,5829
282,64957
282,75446
282,3852
282,3007
282,292
282,2320
282,82242
282,33090
282,209
283,7219
283,2991
283,70994
283,184349
283,3814
283,3271
283,451
283,27826
283,3075
283,1365
284,704
284,34312
284,8665
284,4030
284,135133
284,6429
284,1414
284,4879
284,104
284,902
285,5772
285,87867
285,83976
285,59369
285,127180
285,318
285,36850
285,72720
285,2262
285,27873
286,193565
286,193583
286,41997
286,273
286,99106
286,7086
286,170817
286,3683
286,606
286,1186
287,3324
287,161354
287,6611
287,4356
287,93272
287,2571
287,324
287,26614
287,5503
287,2356
288,1754
288,5093
288,36537
288,4215
288,4804
288,122924
288,2586
288,136864
288,115569
288,55280
289,157
289,111622
289,6003
289,7888
289,6454
289,50802
289,3155
289,384
289,106889
